,Datetime,Tweet Id,Text
244,2022-03-16 15:43:40+00:00,1504121229292285952,"@JohnJKelly20 @Monty_Carlow @Kieronellis27 I live on a farm. Lots of access to water, firewood &amp; potential heat exchange from land."
245,2022-03-15 17:42:43+00:00,1503788799339421701,Just posted a photo @ Powerscourt Springs Health Farm https://t.co/qqOqB2RY8X
246,2022-03-14 22:10:33+00:00,1503493812731191302,@irishhooligan @leoie @TimForde Reminds me……when is Clarkson’s Farm back?
247,2022-03-12 14:55:40+00:00,1502659594493083653,"@COSullivanTD Wind farms require up to 360 times as much land area to produce the same amount of electricity as a nuclear energy facility (https://t.co/gB9SgeWUMv).
Give me nuclear energy any day of the week. And no, I wouldn't mind living next door to one. They're remarkably safe and reliable"
248,2022-03-11 21:48:48+00:00,1502401176104538112,"Nikunj Vasoya is one of my favourite YouTubers. He basically just makes videos of him cooking in his farm using his own produce. 

He doesn’t say a word, but god it’s magical. Check it out if you haven’t already. You’re welcome :)

https://t.co/Qni96JrNli"
249,2022-03-11 18:31:09+00:00,1502351436960735234,"8 Sycamore Hall, Clay Farm, Leopardstown, D.. ⇨ €485,000 | 2 Bed Apartment  For Sale | https://t.co/PZnbxO3wCC | #dublin #leopardstown"
250,2022-03-11 07:19:06+00:00,1502182311667781632,"@DonJulio_HDTV @JohnDeere Few @johndeeres from @JamesRiverEquip on a big farm producing vegetables, Christmas trees and beef in the Blue Ridge Mountains of North Carolina. https://t.co/gW4h0xiVlh"
251,2022-03-10 19:30:06+00:00,1502003886026067970,"@Mr69313316 I used to stay on a farm outside Edenderry as a kid in the Summer. The freezer full of beef from their own herd was the lure, that and the unpasteurised milk straight from the udder. No wonder farmers have hands like shovels!"
252,2022-03-10 14:15:22+00:00,1501924679371706372,Bees are flying today but won’t be long now until this willow on the farm will be buzzing https://t.co/vYSKOKT6u5
253,2022-03-10 10:21:43+00:00,1501865878069170184,"Our farm today, late snowfall #Spring https://t.co/M5JW4VhUcB"
254,2022-03-08 09:52:02+00:00,1501133632530001922,"""What is the best backpack for carrying a one-year-old child when out farming? How do you access maternity benefit? What safety aspects of the farm need priority with children in mind?""

Ways to make farming better for women #IWD2022 

https://t.co/yo6Tuv9b2o"
255,2022-03-07 18:36:18+00:00,1500903183039750147,"Mulching the beds with compost 😍

.
.
.
.
.
.

#agriculture #vegetablegarden #gardening #garden #farm #dublin https://t.co/ITaI98CQxk"
256,2022-03-07 09:30:36+00:00,1500765852169383941,"@nookost @theapplefarmer @think_or_swim I know, and even the 10 are considering exiting. The broader number is the wider Tillage Farming sector surviving on farm incomes of less than 25k a year, and totally reliant on EU payments."
257,2022-03-06 09:55:44+00:00,1500409788034949122,"@think_or_swim You following the sentiments expressed by French farmers with the slogan of Food Sovereignty?

That people should be willing to pay a bit more for domestically produced food rather than cheap imports. 

We have to stop pushing down Irish farm incomes to be competing with imports"
258,2022-03-05 15:38:41+00:00,1500133706626961413,Great crowd and great views for the @IrishOrganicA field talk on the farm of Tom Dunne https://t.co/Abfy3bDPiy
259,2022-03-05 08:52:53+00:00,1500031585084706821,"@baslund19 This team isn't ready yet to go for it. I always said the window opens in 2023-24 and get a lot of hate for it.

Truth is, this team is not stable enough to really make a push, I hate giving up the farm for a fluke run. I rather build properly and create a contender for a decade"
260,2022-03-03 13:59:23+00:00,1499383941517750275,"One of my earliest memories, aged about 4y, is being woken in the middle of the night by my granddad &amp; being brought to the big badger sett on his farm &amp; watching in amazement as the badgers snuffled &amp; played in his torchlight. https://t.co/h2qHIwmqUL"
261,2022-03-02 20:04:05+00:00,1499113333139587073,Great to have the opportunity to meet  with farm organisations today alongside @LeoVaradkar and discuss a wide range of issues facing farmers. https://t.co/kHSudWDUH3
262,2022-02-27 16:15:11+00:00,1497968564069879813,@libraryturner @lidl_ireland Don’t get used to it. Costs are rising to much at an on farm level. It’s inevitable that prices in store will rise. @lidl_ireland know this.
263,2022-02-27 09:33:55+00:00,1497867582333878275,Just posted a photo @ St. Anne's City Farm https://t.co/UHl3XYokd5
264,2022-02-26 13:17:40+00:00,1497561503263858695,@jas_gor What's the weather like at your bot farm today?
265,2022-02-25 21:32:13+00:00,1497323574406926340,@DaraCFC @Alan00086 @AnnaVDesigns @the2johnnies Don't you have a farm animal to fuck?
266,2022-02-25 19:11:10+00:00,1497288075147460612,@BasedYoungFella @Desider81679030 @Independent_ie Dont you have a farm animal to fuck?
267,2022-02-25 13:02:01+00:00,1497195179312357391,"Cauliflower Hot wings, sesame seed, chia, flax seed, Cashel blue cheese remoulade, Frank's hot sauce, @river_field_farm Cavolo Nero, blue cheese crumble @ Sky Ireland HQ https://t.co/NJzOBC6yQv"
268,2022-02-23 22:18:50+00:00,1496610530328555525,"Marvellous book by @herdyshepherd1 that should be read by everyone. It relates the experience of 3 generations of a farm family in Cumbria. It’s equally relevant in Ireland, covering the challenge of farming as a business, cheap food policy, biodiversity &amp; choosing the right path https://t.co/eXin8i4um1"
269,2022-02-23 18:11:41+00:00,1496548330394075141,Lots of @killruddery #honey dropped off to the farm shop today 🍯🍯🍯 #irishhoney #shoplocal https://t.co/LmAOsalZbU
270,2022-02-23 03:19:23+00:00,1496323777780670469,today i dragged my friend to a sustainable buffalo mozzarella farm in the middle of nowhere southern ireland and i have never known pure bliss like this before https://t.co/bLGinXKoX0
271,2022-02-22 19:07:08+00:00,1496199897304895488,"No para de mirarse al espejo 😂
#spiderman #toddler @ Clay Farm https://t.co/ld6HaR0ypF"
272,2022-02-21 09:40:33+00:00,1495694923156410368,"@Alex22cash Thanks Alex, @Feighcullen farm and @ShannonvaleFoods chickens are of exceptional quality."
273,2022-02-18 17:38:49+00:00,1494728121957949448,"@RosinMurphy @alberti1 Too many culchies making decisions on city living, no one from the country is going to ask a Dub to run a farm. 😜😜😜"
274,2022-02-18 06:34:54+00:00,1494561041623232513,daa lodges plans for solar farm for Dublin Airport https://t.co/kAoB1vuSNa via @rte
275,2022-02-16 21:30:42+00:00,1494061701813006336,"24 Maple Hall, Clay Farm, Leopardstown, Dub.. ⇨ €495,000 | 2 Bed Apartment  For Sale | https://t.co/rQQuhZFuKj | #dublin #leopardstown"
276,2022-02-16 20:22:27+00:00,1494044526335471627,"Great to see this plant will now go ahead. An important part of ongoing market diversification efforts post Brexit. This will bring additional jobs to the area and security for family farm suppliers.

https://t.co/zwHlM0r9iX"
277,2022-02-16 17:45:11+00:00,1494004948245307395,"The flip side of farming/running your own business. 

Three hour trip to Dublin to pick up stranded eggs in a hire van after farm van engine died. https://t.co/iTfdvIKFOZ"
278,2022-02-16 17:12:18+00:00,1493996671000264706,"We have secured a significant increase in funding for the farm plan scheme in 2022. 

It has proven hugely popular with farmers and beneficial to biodiversity. The 2022 scheme is open now... https://t.co/AoKdJKOOMS"
279,2022-02-16 08:49:09+00:00,1493870052239630337,"Irish Organic Rose Veal from Michael Gleeson @BallyharFP reared on organic milk and organic oats, allowed roam free on Michaels farm.
https://t.co/JaZ7R2sqT6 https://t.co/lVa2Q1oTFz"
280,2022-02-16 07:46:04+00:00,1493854177159786496,"We LOVE all things charcuterie here at Toons Bridge Dairy and new to our shelves from Corndale farm, are these delicious award winning chorizos and salamis 👌🏻 

📍 Available in both Dublin shops, Serpentine Ave &amp; George’s St. 

#dublin #salami #corndalefarm #chorizo https://t.co/Q5cV1rOIak"
281,2022-02-15 07:14:35+00:00,1493483864542617601,"Beautiful free range rare breed pork. Reared just 54km from our shop bt Dermot Allen Winetavern Farm Blessing ton, Co. Wicklow.
#knowyourbutcher #knowwhereyourfoodcomesfrom #irishfood #freerange #rarebreed https://t.co/1BisFO8Uhy"
282,2022-02-13 19:47:58+00:00,1492948683842899973,"The most popular cheesecake this month is the raspberry ripple, lots of Happy Birthdays !! 

Hayes farm cream cheese from Tipperary is pure quality and our Raspberry curd to help the ripple 👌

https://t.co/bArtrUnRFH https://t.co/WFldSvGW6w"
283,2022-02-12 22:09:07+00:00,1492621816157945858,@DonaldClarke63 @ShrillockHolmes Did you dither between 1984 and Animal Farm too? If it’s the former i may need an endoscopy to see why I’m trusting my gut anymore.
284,2022-02-12 09:07:25+00:00,1492425097885499392,#Art #sale #farm #farmart #artgallery #painting https://t.co/WWja215YJ7
285,2022-02-11 21:53:49+00:00,1492255578894315520,"If the theme of the #latelate was 'Carribean women who love to farm and build lego', Dermot Bannon would still be a guest."
286,2022-02-10 18:53:24+00:00,1491847787742642177,"#chilling #toddlercokito 
@juliannelyne @ Clay Farm https://t.co/sZ7R4q5uEj"
287,2022-02-09 16:06:22+00:00,1491443363756888071,"17 Maple Hall,Larkfield Heath,Clay Farm,Leo.. ⇨ €450,000 | 2 Bed Apartment 90 m² / 969 .. | https://t.co/oIZQ4ReBlH | #leopardstown"
288,2022-02-09 11:40:13+00:00,1491376387672125443,"The farmer loves the Farm Plan scheme; winter grazing and allowing the habitat to flourish in spring and summer. We also visited Ballykeefe woods, managed by @npwsBioData and a very popular amenity locally.  @DeptHousingIRL @BallykeeffeAmph https://t.co/8Y4UYbuRKC"
289,2022-02-09 11:39:52+00:00,1491376299566592000,"Back on home soil; @npwsBioData site visits in Co Kilkenny led by Ranger (and fellow former band member of The Lonesome Rashers) Jimi Conroy.

We visited a farm plan scheme landowner in Gattabaun. We should have brought the guitars! https://t.co/nfnlsSIjry"
290,2022-02-08 18:56:01+00:00,1491123668881408000,"Germany Officially Bans Baby Chick Culling In New #AnimalWelfare Law. 
Beyond chick culling, there are a lot of reasons to not consume eggs, like the ethics behind egg production and the heartbreaking truth about chicks living on factory farms. 
https://t.co/y33gilJPhK https://t.co/JfGDinFIMm"
291,2022-02-07 23:49:27+00:00,1490835129035632644,@SlatedIreland Rescues are the best. No need to line the pockets of the owners of the puppy farms. Best of luck with your little sweetie.
292,2022-02-06 12:57:50+00:00,1490308755560579081,"Looking down over the valley, can just about see the farm https://t.co/76QC2PT7ZG"
293,2022-02-06 08:44:35+00:00,1490245023694311424,"@francie_gorman @dunnesstores They are not. The EU farm subsidy system along with govt policy are focused on subsidising large corporates to make profits off farmers that make less than minimum wage even with SFP etc!

No surprise we can't find any local veg in any Irish supermarket 😡."
294,2022-02-04 14:48:58+00:00,1489611947666509824,"Mullingar Farm Meats Corned Beef, crushed  @ballymakenny Violette Colcannon and whole grain mustard sauce, washed down with @jacksmythstout. Yum 😋 #powerlunch #thisisirishfood @lovetemplebar #sixnations @ Temple Bar https://t.co/1e7gMohqhM"
295,2022-02-03 16:49:14+00:00,1489279825026199554,"42 St Patricks Crescent, Monkstown Farm, Mo.. ⇨ €425,000 | 3 Bed Terraced House 78 m² /.. | https://t.co/8d0h3vSh42 | #monkstown"
296,2022-02-03 16:20:28+00:00,1489272587058356225,The reality of the financial crisis for Irish pig farmers - @IFAmedia have told Minister @McConalogue that every Irish pig leaves the farm at a loss of €38 https://t.co/sf7BNRSGEm
297,2022-01-31 19:24:53+00:00,1488231833481494528,"9 Castle Farm,Shankill,Dublin 18,D18 E7R8 ⇨ €565,000 | 3 Bed Bungalow 113 m² / 1216.. | https://t.co/bm3WOqvFzW | #dublin #shankill"
298,2022-01-31 13:09:44+00:00,1488137423288774659,"Rubbish

Border controls exist in EU &amp; ending FoM was far from a win, hence lack of lorry drivers, butchers &amp; farm workers

69/70 trade deals were EU deals rolled over

Never a ban on lbs/oz, VAT &amp; tampon tax set by HMG

Fastest, seriously?

Sewage being pumped into rivers https://t.co/lt0X4fvdPp"
299,2022-01-31 06:26:45+00:00,1488036010260942848,"The dunes course @Barnbougle has its own little devil #7, this may be the Lost Farm equivalent. A great pic by @AdrianLogue https://t.co/MABX1CHmuw"
300,2022-01-30 14:38:38+00:00,1487797406116814855,@conndonovan9 @IrishCycle Part of DLR connector is likely to use one at Monkstown Avenue junction with Monkstown Farm. Though that's only c.30-50 metres. https://t.co/O0dgwsAjjV
301,2022-01-30 12:46:22+00:00,1487769155294138371,"Well done to the 13 Major Saturday team, who had a big 2-0 win over Home farm away. https://t.co/cUWjQIqPAR"
302,2022-01-29 22:50:20+00:00,1487558760411316225,"Loved making this !

Pistachio and strawberry Hayes farm cheesecake 

Maybe a valentines twitter competition to win one for the love in your life 🤔 
#oneoffspecials https://t.co/soIMpoqg1P"
303,2022-01-28 21:58:20+00:00,1487183284983537666,"All Irish cream cheese  (Hayes farm, Tipperary) used along with Fresh Irish cream in our cheesecakes
- Raspberry and white chocolate 
- Ferrero Rocher and milk chocolate 
- Toffee, biscuit and caramel chocolate 

Produced and photographed by the team 

https://t.co/0TpG7DNQLW https://t.co/cFV8ktv50M"
304,2022-01-22 20:38:54+00:00,1484988969226059778,"Just had the apricot and ginger cheesecake.. so light !
We have a buttery ginger biscuit base, Hayes farm (Tipperary) cream cheese and apricot cheesecake with a apricot purée centre. It is then dipped and sprayed in chocolate 
Maybe more diced apricots 🤔 
https://t.co/bArtrUnRFH https://t.co/d4ah18WsYa"
305,2022-01-22 13:22:20+00:00,1484879103429943306,German wind farm https://t.co/xnubJSxTnN
306,2022-01-22 09:47:25+00:00,1484825018076999681,"Feels like a steak kinda night.
Angus, Dexter, Irish Wagyu, Belted Galloway. Aged up to 50 days.
Sourced from the best of farms around Ireland. 
You choose - we cut.
#knowyourbutcher #irishfood #irishfoodie #dryaged #irishbeef #Angus #Dexterbeef #BeltedGalloway #IrishWagyu https://t.co/onkbUm4Per"
307,2022-01-21 20:21:09+00:00,1484622115114569735,A great opportunity for Irish farms. Growing our own grains for both people and livestock is key to our food sovereignty. https://t.co/G90UGwdvs7
308,2022-01-20 14:20:57+00:00,1484169077878890501,"Congratulations, @joemagraollaigh. Its a very exciting time for our tremendous sector with great people, companies, farm families and stories making it all possible.

I look forward to seeing you on the beat. https://t.co/Pr27VQa051"
309,2022-01-20 11:18:27+00:00,1484123152036859904,@cullennollaig @MichaelsCoDub Watching White House farm at the monent.
310,2022-01-20 11:17:45+00:00,1484122975553134594,@a_neasa @MichaelsCoDub Virtues was brilliant. Is Boiling Ppint on Netflix? I'm currently watching White House Farm and he's in it.
311,2022-01-18 16:28:13+00:00,1483476330939305995,"Abbotstown Farm, Cappoge, Cappagh Road, Dub.. ⇨ €295,000 | 3 Bed Bungalow For Sale | https://t.co/bf8QQ0NQS2 | #dublin #cappagh_road"
312,2022-01-17 12:56:02+00:00,1483060544324124677,"136 Home Farm Road, Drumcondra, Dublin 3 ⇨ €750,000 | 3 Bed Semi-Detached House 95.. | https://t.co/qjNAZ0ow3o | #dublin #drumcondra"
313,2022-01-16 23:46:10+00:00,1482861769529999365,Communism all over the place! You can’t move for collective farms and tractor factories. https://t.co/NUcbclB1xO
314,2022-01-16 11:05:39+00:00,1482670378711400449,"@aledw92 Hi Aled, closest would be Killruddery farm shop &amp; Pettitts SuperValu southern cross road 🍯🍯"
315,2022-01-15 15:28:13+00:00,1482374066292015104,"@howemill @ffinlocostain Thank you! And oh my gosh - I'm from Minnesota and know Regi! Loads of reckoning going on there about what it means to farm on stolen land, and what decolonising agriculture looks like in other contexts."
316,2022-01-15 13:36:36+00:00,1482345976098656260,We decided to drive north a bit into the country and went Newbarn Farm which is a working farm with animals and fresh produce and a delicious restaurant. Great little side trip! https://t.co/Yw3of03pmj
317,2022-01-15 10:39:26+00:00,1482301391427284996,"Lots of @killruddery #honey dropped off to the farm shop this morning, all made by my bees living on the estate #shoplocal #irishhoney https://t.co/oXLFpB4tj8"
318,2022-01-14 17:16:43+00:00,1482038983945342983,"10 Chapel Farm Green, Lusk, County Dublin ⇨ €320,000 | 3 Bed Semi-Detached House Fo.. | https://t.co/zXBSkleQt9 | #dublin #lusk"
319,2022-01-14 14:36:23+00:00,1481998636204662790,"Beautiful day up here on the farm, 40m of gutters to clean out but a great view across the valley from the roof https://t.co/adUs8OubzX"
320,2022-01-14 06:20:35+00:00,1481873864565002240,"IED — Ørsted commits to onshore wind farm to power Amazon in Northern Ireland: Danish developer to power retail giant in Northern Ireland after making final investment decision on new project. Ørsted re-entered the European ...  

View article... https://t.co/D6LUOrhTaB"
321,2022-01-13 20:20:00+00:00,1481722721222414338,"7 Larkfield View, Clay Farm, Leopardstown, .. ⇨ €599,950 | 3 Bed Semi-Detached House  F.. | https://t.co/nBwY5Gwlph | #leopardstown"
322,2022-01-12 11:51:29+00:00,1481232362679771139,"@jmason @colin_whittaker @jeffc5000 @moranjustin I don't know, I'm really into Giant Floating Wind Farms. And the PhD. someone is going to get to write on the power politics of Irish Hydrogen exports eroding Russian soft power is gonna be EPIC!"
323,2022-01-11 22:00:46+00:00,1481023305742180352,@Independent_ie Poor kid :'-( Ireland deadly needs a social reform. I see it as a kid farming. Similar to a puppy farms
324,2022-01-10 16:01:05+00:00,1480570397493968898,"15, Chapel Farm Park, Lusk, Dublin ⇨ €325,000 | 3 Bed Terraced House For Sal.. | https://t.co/BKzSNy3zD5 | #dublin #lusk"
325,2022-01-08 07:06:51+00:00,1479711178721042432,"Windy rainy wet weekend ahead. Perfect time to light the fire, cook a roast and relax. We are back to full stock of beautiful Irish produce from small local farms.
Open til 6pm.
#sundayroast #irishfood #local #knowyourbutcher https://t.co/nP8UlEL2xt"
326,2022-01-07 10:15:10+00:00,1479396180970856451,"@OConnorOisin @cllrbarrysaul @brendanjoseph_ @dlrcc Just cycled to/from Stillorgan and passed thru Monkstown Farm, Birch Grove, St Fintans, Patrician Villas. All addled with footpath parking. Obviously I'm using these quiet routes, yet for parents with school kids, these are a barrier due to poor sightlines, buggy blocking etc."
327,2022-01-06 20:28:03+00:00,1479188030212743172,"People googleing if it is illegal in France to name a pig Napoleon - Urban Myth, mayB originating in a law that said you couldn't disrespect head of state. So if Orwell was writing Animal Farm, in France, while Napoleon was head of state, then he'd need another name🤷‍♀️ #gentlemen"
328,2022-01-06 20:11:28+00:00,1479183858079838210,"@OConnorOisin @dlrcc Eh. 1 per working day across the entire county? I see several every time I walk 10 minutes out of our building... why such low levels of fine? Do they ignore the habitual ones in housing estates such as Sallynoggin, Monkstown Farm, Patrician Villas...?"
329,2022-01-06 19:16:48+00:00,1479170101576450059,"@yellowpackjim If this works then the business has a new model to explore.  It’s expensive bit if we used farms to raise them instead of families, we can make it cost effective."
330,2022-01-06 09:44:57+00:00,1479026189998215168,... It is the custom of the country people particularly the farming class to make suitable matches for their children during this period as they are busy at the farm work for the remainder of the year’. https://t.co/ZeL5CyJC4K
331,2022-01-04 21:25:19+00:00,1478477666483376132,@OldNormality Has to be a bot farm account. His posts are far too unbelievable to be from a real man.
332,2022-01-04 11:44:27+00:00,1478331488999460864,"136 Home Farm Road, Drumcondra, Dublin 3 ⇨ €750,000 | 3 Bed Semi-Detached House 95.. | https://t.co/9ymTmWCEt3 | #dublin #drumcondra"
333,2022-01-04 11:36:09+00:00,1478329397547614211,So good to be back! (@ Airfield Farm - @airfielddundrum in Dublin) https://t.co/viG3yuzwXV
334,2022-01-03 17:42:30+00:00,1478059208390201349,"@LynnsTootsie As puppy farms with their poor welfare standards, restricted gene pool and lack of socialisation are happening legally and in plain sight  - I shudder to think what happens to dogs in the shadows"
335,2022-01-03 10:08:07+00:00,1477944855322148865,@rtenews @cilliansherlock Germany has 179 offshore wind farm projects of which 28 currently operating....However on days the wind does not blow they use coal...Electricity is not cheap in Germany... https://t.co/ZBgRtfIdUp
336,2022-01-02 19:02:15+00:00,1477716890013286401,"@DaveyDonn @SusanTheSilent @DubCityCouncil What an abomination of a street surface in our city centre. 
Looks more like some random bohreen behind the farm. Gives bohreens a bad name. 🤔
Where is the pride in out fair city?
I guess tourists are guaranteed authentic rustic experience of Dublin. 😁"
337,2022-01-01 05:58:31+00:00,1477157267468390401,@JikkyKjj @iouoxen @ToTheLifeboats @Clucky92864053 @eh_den I also love to see bot farms expand and try influence the naive and do a damn good job for the most part. I used to think most humans were smart and had critical thought. I think that’s dying thanks to Twitter and it’s new censorship rules. Remove all opposing opinions
338,2022-01-01 04:03:50+00:00,1477128405447589891,@IanPate61145995 @JikkyKjj The bot farm employee jumps in without reading all the other evidence you’ve given but in fairness some of them have really good conversational English. It’s applaudable.
339,2021-12-31 17:32:49+00:00,1476969604631044098,"I dey leave job una dey congratulate me. What if na farm I dey go back to for Kano or Kogi? 😁

I love that you guys love me regardless sha. I have nothing but love for everyone. 🙏🏾❤️"
340,2021-12-28 12:31:19+00:00,1475806566762917899,"@howemill It's one of my favourite things, tbh. I try to work in a farm visit on every holiday and love seeing all the creativity &amp; passion in action. But I need to focus more on soil health instead of swooning over farm infrastructure 😂"
341,2021-12-27 21:43:24+00:00,1475583117121540100,@vintagekitchen2 @jonnieonion1 You need to stop replying to the bot farm employee’s. They’re everywhere.
342,2021-12-26 17:07:27+00:00,1475151284927975428,Got a @Hogans_Farm turkey this year. Best turkey I’ve ever eaten. Amazing!!
343,2021-12-25 18:58:43+00:00,1474816896449064962,Can you spot a puppy farm? Try the @DogsTrust_IE Pup Quiz on the doggy dos and doggy don’ts of buying a pup https://t.co/QHmb7U1ODH
344,2021-12-24 18:21:25+00:00,1474445119889842179,@JackGoodwin @WaterfordWhisky @OnTheSauceAgain It's fantastic yeah. If you have one of their single farm origins then try side by side.
345,2021-12-23 10:32:44+00:00,1473964784152363024,"Great service from @Hogans_Farm, thanks to Ben for dropping off! A few little extras thrown in too 🥳 https://t.co/MSdKlRCiTe"
346,2021-12-23 08:46:06+00:00,1473937949637193729,"@Niko_Kaw Imagine being a densely populated country, with little to no hydro capacity, and feck all coast line for offshore wind farms, and turning your back on Nuclear. Many future winters of discontent incoming when the Russians switch off the gas."
347,2021-12-22 23:18:40+00:00,1473795152145793039,"#SayThanks to Dorene McCarthy, the longest serving member of Kingswood Heights Residents Association which has tirelessly campaigned to preserve Newlands Farm as a “green lung”  for the Tallaght area and a range of other activities in Kingswood Heights. https://t.co/zvRDgg97MO"
348,2021-12-22 17:38:42+00:00,1473709594132242436,@jbrennan9929 @bronzeturkeys I'll see your turkey and raise it with Crowes Farm Co. Tipperary via @ranelaghbutcher!
349,2021-12-22 10:44:55+00:00,1473605464013299729,"Now, I am not into horse racing at all but this story really got to me. So, they couldn’t find a buyer for her originally which led the farm starting to train Haru Urara as a racehorse, under their own ownership. 

Not a great start to a racing career one might say."
350,2021-12-18 15:50:29+00:00,1472232810777874440,Fresh North County veg in @CountryCrestFS in @Jonesgardencent. The very best of local fruit &amp; veg &amp; a great bit of food in Mrs. Jones Farm Kitchen. #ShopFingal #Donabate #Nollaig #Fingal https://t.co/gJ3knS4pRq
351,2021-12-16 20:39:28+00:00,1471580759215464464,Me new pal Dolly @Andersons Christmas Tree Farm. https://t.co/y7PPqPbedT
352,2021-12-16 16:13:39+00:00,1471513867100438531,"I had a useful and productive meeting with @JoinINHFA today to discuss their submission to the #CAPstrategicplan 

We all want the plan to secure good outcomes for farm families and for nature. 

@npwsBioData @agriculture_ie @agriculture_ie @greenparty_ie https://t.co/Ub1gL9aa0t"
353,2021-12-14 23:13:06+00:00,1470894646905778187,@colmhanratty @Headfort @Maperath_farm @olivia_duff Thamks Colm.
354,2021-12-14 19:35:35+00:00,1470839906348023810,"@TrU3Ta1ent All I'm doing now is trying to get all killers to level 50. If I find a surprisingly fun killer to play like Trapper, il use them to farm no to passively level up the other ones. Once I get all killers to 50 il probably rest until the game is reworked.

Or play V/H/S on console."
355,2021-12-13 20:21:08+00:00,1470488980793741319,"From Farm to Fork, well living room in this case, in 15 mins! Tree should age well over the next few weeks ! #glencullenchristmastreefarm https://t.co/zV1W7SLgCL"
356,2021-12-13 09:07:09+00:00,1470319369871896582,"@IrelandsFarmers Morning 👋 I was born in London, raised on a small farm in Roscommon, living in Dublin since 1987 and enjoy following Ireland’s farmers as a reminder of life in the countryside 🙌"
357,2021-12-12 22:24:11+00:00,1470157561601142788,"@rothairisbeoir F'ing @Ford Ranger. Belong on a farm, and not anywhere near an Irish road. Being touted to macho builders is not a good look @FordIreland .horrendous for the environment and deadly to pedestrians even at low speeds."
358,2021-12-12 21:47:18+00:00,1470148279153344520,Steve McDonald ate a farm e i e i o 😂😂😂#ImACeleb
359,2021-12-12 20:17:03+00:00,1470125568544886798,"Straight from Farm! 
You can now pre-order your Christmas Dinner essentials through our website https://t.co/aRlEr1DjFt and it will be delivered at your doorstep (Dublin delivery only). So hurry up before they sell out #lookforlocal
#christmas #dinner #meatfree #glutenfree #irish https://t.co/H5WTtoI63g"
360,2021-12-12 17:40:55+00:00,1470086274971316224,"@TwomeyButchers @ghosthermione Oh yes, I have heard of wooffing and I've heard great reports and then horror stories. I do think there should be a token payment as work required on the farm is always likely to exceed cost of accommodation and feeding."
361,2021-12-12 12:42:36+00:00,1470011202654941198,@DaithiKelleher It's bonkers. HIV is not what it was and no one should ever be treated this way. I really would like to know the farm because fuck me I never want to validate this kind of shit.
362,2021-12-12 12:29:01+00:00,1470007782292271106,Let me tell you that the organic farm is very lucky not to have their name published because I would want to make sure that I never buy from them and that no one l know buys from them. Gross behaviour. https://t.co/zRW2mmrsEg
363,2021-12-11 19:43:52+00:00,1469754829346164741,"@DaveL2021 The collapse of UK farm exports means all Irish meat is being gobbled up (literally) in the EU. Sorry Tories, we are a nation and not a Brit vassal state!"
364,2021-12-11 13:11:35+00:00,1469656107224383490,"We will be here with Rudolph until 4pm today, then we will be up at the Christmas Tree Farm in Sallynoggin!
#Christmas2021 https://t.co/4vDxUJFIYF"
365,2021-12-10 11:46:48+00:00,1469272382883913736,"@nicolelanphier Entrenched business models -buy farm or industrial land cheap, rezone to housing, site value sky rockets, get planning permission and then sell site with planning permission for apartments, hotel etc at millions profit."
366,2021-12-08 16:48:32+00:00,1468623539674693634,Farm grown trees are important in many families surviving the winter months. Keep buying from them if that’s your usual practice but do ask them to commit to pines in future. Also spread the message that pine is the future! https://t.co/XbzMn6PppZ
367,2021-12-08 16:48:30+00:00,1468623530577338375,Although farm trees are not ecological it’s worth noting that they are an important cash crop for farmers. Commit to your supplier to buy Scots pine in the future as long as they acquire native seed from certified sources. https://t.co/TS2bbhppnN
368,2021-12-08 16:48:29+00:00,1468623528052334592,The acid &amp; the exposed soils lead to soil run off &amp; the particulates enter upland streams &amp; rivers interfering with fish reproduction &amp; killing streams. If you buy a tree from a farm make sure it was grown on good alkaline soils &amp; that the farmer intends on improving the soil. https://t.co/vcCslTPet3
369,2021-12-08 16:48:25+00:00,1468623513019994112,Christmas trees such as fir &amp; spruce are grown on farms as cash crops. These trees are planted in close groups. Due to a chemical reaction at the tip of conifer needles water becomes acidified. This water runs down the tree becoming more concentrated as it goes. https://t.co/A8RVb5XFFs
370,2021-12-08 12:05:48+00:00,1468552387329675267,I do love it when all the printers are dialled in and the print farm dashboard is feeding realtime video ;-) https://t.co/9LYX36Shrs
371,2021-12-07 12:09:31+00:00,1468190937088208906,"@SeanMcC1970 @midlee01 @whittledaway All farms are differently run-there are some great ones out there for wildlife.

But our biodiversity on farms as a whole has fallen off a cliff in the past 70 years

For all our sakes,we have to reverse this"
372,2021-12-07 11:09:06+00:00,1468175729749905408,"@peelersandsheep @theirishstory @rea_esten I think there was a belief that when she was widowed the farm would be sold, inevitably to a man. However, a local publican and big farmer stepped in and helped her out; disemploying her two labourers in the process. So, a lot to unpack!"
373,2021-12-07 08:08:45+00:00,1468130346738847745,"@theirishstory @peelersandsheep @rea_esten Absolutely tragic yes, the O’Neills of Ballygarrett. A widow and 7 kids under 10 killed in a fire deliberately set by covetous and likely vengeful, recently dismissed farm labourers. Other, non fatal requisitions of land by the families of evictees too in N. Wexford"
374,2021-12-06 22:56:56+00:00,1467991474323271685,Kevin Brady Performs at Magy's Farm | Magy's Farm https://t.co/zl1vBLOcet @maggiedoylefarm @jazzfm @jazzireland @LinleyHa
375,2021-12-06 13:35:17+00:00,1467850134247596035,RT: puppy farms are very much legal in Ireland - welfare and genetic standards MUST be improved! https://t.co/72HY9Hjmuj
